blockNumber,baseFeeWei,baseFeeGwei,gasUsedRatio,rewardP10Wei,rewardP10Gwei,effectiveP10Wei,effectiveP10Gwei,rewardP25Wei,rewardP25Gwei,effectiveP25Wei,effectiveP25Gwei,rewardP50Wei,rewardP50Gwei,effectiveP50Wei,effectiveP50Gwei,rewardP75Wei,rewardP75Gwei,effectiveP75Wei,effectiveP75Gwei,rewardP90Wei,rewardP90Gwei,effectiveP90Wei,effectiveP90Gwei
25927019,87205486,0.087205486,0.5014679166666667,1500000,0.0015,88705486,0.088705486,4507231,0.004507231,91712717,0.091712717,55000000,0.055,142205486,0.142205486,891818768,0.891818768,979024254,0.979024254,1000000000,1.0,1087205486,1.087205486
25927020,87237488,0.087237488,0.09349301666666666,40710885,0.040710885,127948373,0.127948373,97191593,0.097191593,184429081,0.184429081,200000000,0.2,287237488,0.287237488,500000000,0.5,587237488,0.587237488,1331429178,1.331429178,1418666666,1.418666666
25927021,78371826,0.078371826,0.6194156166666667,753034,0.000753034,79124860,0.07912486,17554208,0.017554208,95926034,0.095926034,98595797,0.098595797,176967623,0.176967623,643632855,0.643632855,722004681,0.722004681,2000000000,2.0,2078371826,2.078371826
25927022,80711530,0.08071153,0.5076467833333334,112000,0.000112,80823530,0.08082353,3377094,0.003377094,84088624,0.084088624,32870351,0.032870351,113581881,0.113581881,116680491,0.116680491,197392021,0.197392021,772179377,0.772179377,852890907,0.852890907
25927023,80865825,0.080865825,0.47529975,0,0.0,80865825,0.080865825,641107,0.000641107,81506932,0.081506932,79862490,0.07986249,160728315,0.160728315,600000000,0.6,680865825,0.680865825,1327134175,1.327134175,1408000000,1.408
25927024,80366474,0.080366474,0.39751186666666666,737273,0.000737273,81103747,0.081103747,1785826,0.001785826,82152300,0.0821523,71197938,0.071197938,151564412,0.151564412,500000000,0.5,580366474,0.580366474,1000000000,1.0,1080366474,1.080366474
25927025,78307322,0.078307322,0.8090752833333333,120000,0.00012,78427322,0.078427322,120000,0.00012,78427322,0.078427322,120000,0.00012,78427322,0.078427322,150000000,0.15,228307322,0.228307322,1327134175,1.327134175,1405441497,1.405441497
25927026,84358036,0.084358036,0.35994165,641107,0.000641107,84999143,0.084999143,1000000,0.001,85358036,0.085358036,71197938,0.071197938,155555974,0.155555974,715641964,0.715641964,800000000,0.8,2000000000,2.0,2084358036,2.084358036
25927027,81404275,0.081404275,0.46530556666666667,486812,0.000486812,81891087,0.081891087,28261171,0.028261171,109665446,0.109665446,116523913,0.116523913,197928188,0.197928188,200000000,0.2,281404275,0.281404275,2000000000,2.0,2081404275,2.081404275
25927028,80698207,0.080698207,0.5034483833333333,516090,0.00051609,81214297,0.081214297,25127350,0.02512735,105825557,0.105825557,100000000,0.1,180698207,0.180698207,545838847,0.545838847,626537054,0.626537054,1000000000,1.0,1080698207,1.080698207
25927029,80767776,0.080767776,0.6032784166666667,171972,0.000171972,80939748,0.080939748,4034910,0.00403491,84802686,0.084802686,71197938,0.071197938,151965714,0.151965714,717389136,0.717389136,798156912,0.798156912,2000000000,2.0,2080767776,2.080767776
25927030,82853168,0.082853168,0.43658756666666665,120000,0.00012,82973168,0.082973168,3947982,0.003947982,86801150,0.08680115,75530214,0.075530214,158383382,0.158383382,496380347,0.496380347,579233515,0.579233515,1000000000,1.0,1082853168,1.082853168
25927031,81539688,0.081539688,0.5057476833333333,138000,0.000138,81677688,0.081677688,8208777,0.008208777,89748465,0.089748465,80155808,0.080155808,161695496,0.161695496,407295847,0.407295847,488835535,0.488835535,1939850587,1.939850587,2021390275,2.021390275
25927032,81656854,0.081656854,0.5604569333333334,0,0.0,81656854,0.081656854,1,1e-09,81656855,0.081656855,5000000,0.005,86656854,0.086656854,118914488,0.118914488,200571342,0.200571342,900120000,0.90012,981776854,0.981776854
25927033,82891034,0.082891034,0.49710373333333335,0,0.0,82891034,0.082891034,1000000,0.001,83891034,0.083891034,51673212,0.051673212,134564246,0.134564246,406785982,0.406785982,489677016,0.489677016,1594000000,1.594,1676891034,1.676891034
25927034,82831016,0.082831016,0.42579408333333335,138000,0.000138,82969016,0.082969016,8283101,0.008283101,91114117,0.091114117,71197938,0.071197938,154028954,0.154028954,431073355,0.431073355,513904371,0.513904371,1500000000,1.5,1582831016,1.582831016
25927035,81294379,0.081294379,0.5312654833333333,120000,0.00012,81414379,0.081414379,1000000,0.001,82294379,0.082294379,8129437,0.008129437,89423816,0.089423816,100000000,0.1,181294379,0.181294379,1000000000,1.0,1081294379,1.081294379
25927036,81929806,0.081929806,0.39809685,100000,0.0001,82029806,0.082029806,4449886,0.004449886,86379692,0.086379692,50000001,0.050000001,131929807,0.131929807,162373538,0.162373538,244303344,0.244303344,1000000000,1.0,1081929806,1.081929806
25927037,79842580,0.07984258,0.5163300833333333,1000000,0.001,80842580,0.08084258,1000000,0.001,80842580,0.08084258,55000000,0.055,134842580,0.13484258,543052129,0.543052129,622894709,0.622894709,1919000000,1.919,1998842580,1.99884258
25927038,80168538,0.080168538,0.40965996666666665,0,0.0,80168538,0.080168538,1000000,0.001,81168538,0.081168538,56711434,0.056711434,136879972,0.136879972,299794042,0.299794042,379962580,0.37996258,2000000000,2.0,2080168538,2.080168538
25927039,78357931,0.078357931,0.9999105833333334,120000,0.00012,78477931,0.078477931,120000,0.00012,78477931,0.078477931,4008426,0.004008426,82366357,0.082366357,86000000,0.086,164357931,0.164357931,600000000,0.6,678357931,0.678357931
25927040,88150920,0.08815092,0.24947973333333334,1,1e-09,88150921,0.088150921,1000000,0.001,89150920,0.08915092,71770387,0.071770387,159921307,0.159921307,237964113,0.237964113,326115033,0.326115033,1000000000,1.0,1088150920,1.08815092
25927041,82630023,0.082630023,0.7527156166666666,120000,0.00012,82750023,0.082750023,1000000,0.001,83630023,0.083630023,55000000,0.055,137630023,0.137630023,244827645,0.244827645,327457668,0.327457668,1000000000,1.0,1082630023,1.082630023
25927042,87850497,0.087850497,0.22943023333333334,120000,0.00012,87970497,0.087970497,294963411,0.294963411,382813908,0.382813908,1000000000,1.0,1087850497,1.087850497,2025752415,2.025752415,2113602912,2.113602912,14451720011,14.451720011,14539570508,14.539570508
25927043,81908075,0.081908075,0.9997261166666667,100000,0.0001,82008075,0.082008075,1000000,0.001,82908075,0.082908075,50000001,0.050000001,131908076,0.131908076,353290012,0.353290012,435198087,0.435198087,1000000000,1.0,1081908075,1.081908075
25927044,92140976,0.092140976,0.7545049333333333,0,0.0,92140976,0.092140976,160000,0.00016,92300976,0.092300976,26129944,0.026129944,118270920,0.11827092,200000000,0.2,292140976,0.292140976,907859024,0.907859024,1000000000,1.0
25927045,98003559,0.098003559,0.14561363333333333,400000,0.0004,98403559,0.098403559,9800355,0.009800355,107803914,0.107803914,100000000,0.1,198003559,0.198003559,323611857,0.323611857,421615416,0.421615416,1704085062,1.704085062,1802088621,1.802088621
25927046,89320778,0.089320778,0.7475518,160000,0.00016,89480778,0.089480778,1000000,0.001,90320778,0.090320778,55000000,0.055,144320778,0.144320778,272310844,0.272310844,361631622,0.361631622,1000000000,1.0,1089320778,1.089320778
25927047,94848657,0.094848657,0.45379235,138000,0.000138,94986657,0.094986657,1000000,0.001,95848657,0.095848657,10000000,0.01,104848657,0.104848657,258569245,0.258569245,353417902,0.353417902,1000000000,1.0,1094848657,1.094848657
25927048,93752974,0.093752974,0.6840978833333333,1000000,0.001,94752974,0.094752974,1000000,0.001,94752974,0.094752974,4687648,0.004687648,98440622,0.098440622,87708259,0.087708259,181461233,0.181461233,1000000000,1.0,1093752974,1.093752974
25927049,98067905,0.098067905,0.6476095333333334,120000,0.00012,98187905,0.098187905,1000000,0.001,99067905,0.099067905,2000000,0.002,100067905,0.100067905,66212996,0.066212996,164280901,0.164280901,901932095,0.901932095,1000000000,1.0
25927050,101686844,0.101686844,0.5352807833333333,27569,2.7569e-05,101714413,0.101714413,1000000,0.001,102686844,0.102686844,20337368,0.020337368,122024212,0.122024212,528176218,0.528176218,629863062,0.629863062,2000000000,2.0,2101686844,2.101686844
25927051,102583741,0.102583741,0.4601859,120000,0.00012,102703741,0.102703741,1000000,0.001,103583741,0.103583741,13200000,0.0132,115783741,0.115783741,100000000,0.1,202583741,0.202583741,1000000000,1.0,1102583741,1.102583741
25927052,101562672,0.101562672,0.40210388333333336,160000,0.00016,101722672,0.101722672,5395747,0.005395747,106958419,0.106958419,19350661,0.019350661,120913333,0.120913333,500000000,0.5,601562672,0.601562672,1000000000,1.0,1101562672,1.101562672
25927053,99077025,0.099077025,0.39655113333333336,240000,0.00024,99317025,0.099317025,10000000,0.01,109077025,0.109077025,21884566,0.021884566,120961591,0.120961591,200000000,0.2,299077025,0.299077025,1000000000,1.0,1099077025,1.099077025
25927054,96514674,0.096514674,0.5313386833333333,120000,0.00012,96634674,0.096634674,2000000,0.002,98514674,0.098514674,46184844,0.046184844,142699518,0.142699518,241395879,0.241395879,337910553,0.337910553,1000000000,1.0,1096514674,1.096514674
25927055,97270834,0.097270834,0.39730506666666665,0,0.0,97270834,0.097270834,1000000,0.001,98270834,0.098270834,44394124,0.044394124,141664958,0.141664958,205000000,0.205,302270834,0.302270834,1330062499,1.330062499,1427333333,1.427333333
25927056,94773529,0.094773529,0.5076064,10000000,0.01,104773529,0.104773529,22095471,0.022095471,116869000,0.116869,98495819,0.098495819,193269348,0.193269348,369178639,0.369178639,463952168,0.463952168,1021044079,1.021044079,1115817608,1.115817608
25927057,94953750,0.09495375,0.5456037166666666,1000000,0.001,95953750,0.09595375,1000000,0.001,95953750,0.09595375,9495375,0.009495375,104449125,0.104449125,94713308,0.094713308,189667058,0.189667058,1000000000,1.0,1094953750,1.09495375
25927058,96036310,0.09603631,0.3885524,0,0.0,96036310,0.09603631,150000,0.00015,96186310,0.09618631,29002839,0.029002839,125039149,0.125039149,200000000,0.2,296036310,0.29603631,1000000000,1.0,1096036310,1.09603631
25927059,93360556,0.093360556,0.5668938333333333,138000,0.000138,93498556,0.093498556,2795754,0.002795754,96156310,0.09615631,9336055,0.009336055,102696611,0.102696611,99236505,0.099236505,192597061,0.192597061,1000000000,1.0,1093360556,1.093360556
25927060,94921867,0.094921867,0.4867837,160000,0.00016,95081867,0.095081867,5078133,0.005078133,100000000,0.1,30498000,0.030498,125419867,0.125419867,222057565,0.222057565,316979432,0.316979432,1021044079,1.021044079,1115965946,1.115965946
25927061,94608239,0.094608239,0.34687813333333334,172500,0.0001725,94780739,0.094780739,9460823,0.009460823,104069062,0.104069062,47007683,0.047007683,141615922,0.141615922,405391761,0.405391761,500000000,0.5,2000000000,2.0,2094608239,2.094608239
25927062,90986592,0.090986592,0.34827111666666666,160000,0.00016,91146592,0.091146592,10000000,0.01,100986592,0.100986592,36597600,0.0365976,127584192,0.127584192,312779693,0.312779693,403766285,0.403766285,1000000000,1.0,1090986592,1.090986592
25927063,87535269,0.087535269,0.40077945,120000,0.00012,87655269,0.087655269,1100000,0.0011,88635269,0.088635269,55000000,0.055,142535269,0.142535269,571800000,0.5718,659335269,0.659335269,1000000000,1.0,1087535269,1.087535269
25927064,85363945,0.085363945,0.39570618333333335,1000000,0.001,86363945,0.086363945,19822377,0.019822377,105186322,0.105186322,65652674,0.065652674,151016619,0.151016619,998720001,0.998720001,1084083946,1.084083946,2000000000,2.0,2085363945,2.085363945
25927065,83138213,0.083138213,0.31688126666666666,150000,0.00015,83288213,0.083288213,2166230,0.00216623,85304443,0.085304443,40495862,0.040495862,123634075,0.123634075,200240000,0.20024,283378213,0.283378213,1000000000,1.0,1083138213,1.083138213
25927066,79332172,0.079332172,0.8129698666666667,120000,0.00012,79452172,0.079452172,1000000,0.001,80332172,0.080332172,24740595,0.024740595,104072767,0.104072767,236023619,0.236023619,315355791,0.315355791,2000000000,2.0,2079332172,2.079332172
25927067,85539316,0.085539316,0.5721398666666667,138000,0.000138,85677316,0.085677316,1000000,0.001,86539316,0.086539316,38546731,0.038546731,124086047,0.124086047,200000000,0.2,285539316,0.285539316,1000000000,1.0,1085539316,1.085539316
25927068,87082014,0.087082014,0.517181,138000,0.000138,87220014,0.087220014,4354100,0.0043541,91436114,0.091436114,22917986,0.022917986,110000000,0.11,426822357,0.426822357,513904371,0.513904371,1000000000,1.0,1087082014,1.087082014
25927069,87456053,0.087456053,0.35009226666666665,138000,0.000138,87594053,0.087594053,9464457,0.009464457,96920510,0.09692051,50000001,0.050000001,137456054,0.137456054,447497901,0.447497901,534953954,0.534953954,1111700000,1.1117,1199156053,1.199156053
25927070,84178469,0.084178469,0.45957175,1000000,0.001,85178469,0.085178469,11000000,0.011,95178469,0.095178469,40641270,0.04064127,124819739,0.124819739,292401404,0.292401404,376579873,0.376579873,2000000000,2.0,2084178469,2.084178469
25927071,83327672,0.083327672,0.4364955166666667,0,0.0,83327672,0.083327672,18000000,0.018,101327672,0.101327672,37572166,0.037572166,120899838,0.120899838,292401404,0.292401404,375729076,0.375729076,1000000000,1.0,1083327672,1.083327672
25927072,82004752,0.082004752,0.42061805,0,0.0,82004752,0.082004752,700000,0.0007,82704752,0.082704752,37572166,0.037572166,119576918,0.119576918,600000000,0.6,682004752,0.682004752,1213000000,1.213,1295004752,1.295004752
25927073,80377328,0.080377328,0.5199154833333334,120000,0.00012,80497328,0.080497328,1288140,0.00128814,81665468,0.081665468,50000001,0.050000001,130377329,0.130377329,600000000,0.6,680377328,0.680377328,1014821278,1.014821278,1095198606,1.095198606
25927074,80777516,0.080777516,0.4697043166666667,0,0.0,80777516,0.080777516,700000,0.0007,81477516,0.081477516,46256077,0.046256077,127033593,0.127033593,205000000,0.205,285777516,0.285777516,2000000000,2.0,2080777516,2.080777516
25927075,80165714,0.080165714,0.39246155,120000,0.00012,80285714,0.080285714,2834286,0.002834286,83000000,0.083,24480812,0.024480812,104646526,0.104646526,200000000,0.2,280165714,0.280165714,1000000000,1.0,1080165714,1.080165714
25927076,78010490,0.07801049,0.9955042833333333,120000,0.00012,78130490,0.07813049,120000,0.00012,78130490,0.07813049,1000000,0.001,79010490,0.07901049,27451978,0.027451978,105462468,0.105462468,200000000,0.2,278010490,0.27801049
25927077,87674122,0.087674122,0.41443751666666667,112000,0.000112,87786122,0.087786122,1000000,0.001,88674122,0.088674122,73288035,0.073288035,160962157,0.160962157,426822357,0.426822357,514496479,0.514496479,1000000000,1.0,1087674122,1.087674122
25927078,85798719,0.085798719,0.6815151833333334,0,0.0,85798719,0.085798719,0,0.0,85798719,0.085798719,4289935,0.004289935,90088654,0.090088654,914201281,0.914201281,1000000000,1.0,1213000000,1.213,1298798719,1.298798719
25927079,89692161,0.089692161,0.16398758333333333,10000000,0.01,99692161,0.099692161,20025491,0.020025491,109717652,0.109717652,50000001,0.050000001,139692162,0.139692162,110307839,0.110307839,200000000,0.2,1000000000,1.0,1089692161,1.089692161
25927080,82157742,0.082157742,0.3401716,0,0.0,82157742,0.082157742,292401404,0.292401404,374559146,0.374559146,387842258,0.387842258,470000000,0.47,1478000805,1.478000805,1560158547,1.560158547,2100000001,2.100000001,2182157743,2.182157743
25927081,78874957,0.078874957,0.9944616333333334,0,0.0,78874957,0.078874957,5395747,0.005395747,84270704,0.084270704,80823437,0.080823437,159698394,0.159698394,305964850,0.30596485,384839807,0.384839807,2355600001,2.355600001,2434474958,2.434474958
25927082,88625117,0.088625117,0.7393397666666667,0,0.0,88625117,0.088625117,1000000,0.001,89625117,0.089625117,26245658,0.026245658,114870775,0.114870775,209802241,0.209802241,298427358,0.298427358,911374883,0.911374883,1000000000,1.0
25927083,93927995,0.093927995,0.41378906666666665,0,0.0,93927995,0.093927995,112000,0.000112,94039995,0.094039995,63821919,0.063821919,157749914,0.157749914,600000000,0.6,693927995,0.693927995,1083322239,1.083322239,1177250234,1.177250234
25927084,91903590,0.09190359,0.33711738333333335,0,0.0,91903590,0.09190359,100000000,0.1,191903590,0.19190359,150000000,0.15,241903590,0.24190359,1000000000,1.0,1091903590,1.09190359,2000000000,2.0,2091903590,2.09190359
25927085,88161216,0.088161216,0.6273489,0,0.0,88161216,0.088161216,112000,0.000112,88273216,0.088273216,8862511,0.008862511,97023727,0.097023727,150000000,0.15,238161216,0.238161216,1000000000,1.0,1088161216,1.088161216
25927086,90968024,0.090968024,0.11864475,112000,0.000112,91080024,0.091080024,200000,0.0002,91168024,0.091168024,50000000,0.05,140968024,0.140968024,628785600,0.6287856,719753624,0.719753624,1000000000,1.0,1090968024,1.090968024
25927087,82295241,0.082295241,0.8479126,112000,0.000112,82407241,0.082407241,1000000,0.001,83295241,0.083295241,10331601,0.010331601,92626842,0.092626842,230036775,0.230036775,312332016,0.312332016,1083322239,1.083322239,1165617480,1.16561748
25927088,89453128,0.089453128,0.6964764666666666,133333,0.000133333,89586461,0.089586461,1000000,0.001,90453128,0.090453128,4114762,0.004114762,93567890,0.09356789,130546872,0.130546872,220000000,0.22,910546872,0.910546872,1000000000,1.0
